transaction_id,household_id,date,category,amount,payment_mode,city
6242,HH461,2025-05-18,Entertainment,2999,Credit Card,Indore
6243,HH837,2025-05-24,Fuel,1424,Cash,Delhi
6244,HH348,2025-02-22,Grocceries,2432,upi,
6245,HH862,2025-08-19,Education,4397,,Pune
6246,HH923,2025-05-03,Medical,112,Cash,Delhi
6247,HH102,2025-05-30,Entertainment,2888,Cash,Bhopal
6248,HH195,2025-11-02,Shopping,2619,Debit Card,Pune
6249,HH678,2025-01-04,Groceries,4137,Debit Card,Mumbai
6250,HH832,2025-09-12,Fuel,3992,upi,
6251,HH602,2025-06-26,Internet,4264,upi,
6252,HH870,2025-01-01,Entertainment,497,UPI,Mumbai
6253,HH524,2025-09-01,Education,3978,,Mumbai
6254,HH388,2025-04-28,Entertainment,46059,Cash,
6255,HH957,2025-03-20,Shopping,3232,UPI,Delhi
6256,HH820,2025-04-22,Education,3257,,
6257,HH202,2025-01-13,Rent,11619,UPI,Bhopal
6258,HH213,13-04-2025,Groceries,147,UPI,
6259,HH618,2025-09-07,Medical,1341,Credit Card,Mumbai
6260,HH688,2025-10-20,Entertainment,3538,UPI,Pune
6261,HH927,2025-07-24,Transport,2929,Credit Card,Indore
6262,HH919,2025-11-16,Medical,4874,Credit Card,Delhi
6263,HH364,2025-11-25,Rent,10081,UPI,Pune
6264,HH381,2025-03-06,Shopping,1744,upi,
6265,HH683,2025-06-24,Internet,1171,Debit Card,Mumbai
6266,HH533,2025-07-25,Entertainment,4374,Debit Card,Bhopal
6267,HH153,2025-01-03,Rent,10586,,Mumbai
6268,HH455,23-09-2025,Entertainment,683,Cash,Pune
6269,HH287,2025-09-20,Shopping,3467,UPI,Indore
6270,HH442,2025-11-30,Internet,353,Credit Card,Pune
6271,HH920,2025-09-11,Education,4604,UPI,
6272,HH225,2025-07-21,Groceries,4982,Debit Card,Indore
6273,HH325,2025-05-21,Shopping,4245,Debit Card,Bhopal
6274,HH303,2025-11-20,Medical,3942,upi,Indore
6275,HH604,2025-03-20,Education,1053,Cash,Bhopal
6276,HH581,2025-02-14,Internet,2736,UPI,Bhopal
6277,HH164,2025-09-27,Rent,15863,Cash,Indore
6278,HH850,2025-08-06,Fuel,4280,,Bhopal
6279,HH585,2025-08-20,Transport,4177,,Indore
6280,HH358,2025-05-09,Shopping,262,UPI,Indore
6281,HH855,2025-10-02,Internet,3839,Cash,
6282,HH227,2025-03-18,Groceries,160,UPI,Pune
6283,HH632,29-03-2025,Internet,432,,Mumbai
6284,HH431,2025-04-05,Medical,263,,Indore
6285,HH473,2025-12-11,Internet,2972,Debit Card,Pune
6286,HH901,2025-02-17,Internet,4852,Credit Card,Pune
6287,HH253,2025-12-07,Shopping,1448,,Bhopal
6288,HH592,2025-02-17,Rent,18206,Debit Card,Bhopal
6289,HH223,2025-03-30,Shopping,4199,Cash,Bhopal
6290,HH547,2025-01-19,Grocceries,1307,UPI,Bhopal
6291,HH286,2025-07-13,Fuel,3879,upi,
6292,HH776,2025-07-01,Medical,2792,Debit Card,Mumbai
6293,HH517,2025-10-06,Shopping,371,UPI,Indore
6294,HH482,2025-10-08,Fuel,2044,,Mumbai
6295,HH967,2025-07-21,Grocceries,4764,upi,Mumbai
6296,HH527,2025-03-19,Education,2350,Cash,Mumbai
6297,HH940,2025-01-24,Rent,17456,Credit Card,Bhopal
6298,HH876,2025-08-17,Internet,1737,Debit Card,Bhopal
6299,HH812,06-05-2025,Fuel,2112,upi,
6300,HH709,2025-05-25,Transport,3285,Cash,Pune
6301,HH641,2025-05-28,Electricity,1679,upi,Delhi
6302,HH281,2025-10-12,Medical,3155,upi,Mumbai
6303,HH526,2025-02-14,Internet,1704,Debit Card,
6304,HH618,2025-03-31,Education,3670,Debit Card,Bhopal
6305,HH577,2025-09-18,Shopping,2924,Debit Card,Delhi
6306,HH319,2025-06-09,Education,716,,
6307,HH484,2025-05-15,Electricity,2094,upi,Pune
6308,HH274,19-02-2025,Grocceries,2451,upi,Pune
6309,HH978,2025-09-02,Shopping,1820,Cash,Delhi
6310,HH953,18-12-2025,Shopping,3237,Cash,Delhi
6311,HH211,2025-06-09,Entertainment,4342,upi,
6312,HH753,2025-04-25,Entertainment,4802,UPI,Delhi
6313,HH357,2025-06-14,Groceries,4950,UPI,
6314,HH110,2025-07-02,Medical,3871,UPI,Bhopal
6315,HH729,2025-12-02,Internet,2949,,Indore
6316,HH515,2025-03-02,Medical,1376,Credit Card,
6317,HH629,2025-02-27,Education,3507,Cash,
6318,HH779,2025-06-16,Transport,3236,Debit Card,Mumbai
6319,HH954,15-01-2025,Transport,294,Cash,Bhopal
6320,HH456,2025-03-02,Electricity,1161,Credit Card,Delhi
6321,HH130,2025-11-09,Internet,4380,,Mumbai
6322,HH922,2025-02-12,Grocceries,3238,Debit Card,Bhopal
6323,HH872,2025-09-30,Education,3540,Cash,
6324,HH356,2025-05-01,Rent,10155,UPI,Indore
6325,HH473,2025-04-23,Electricity,3479,Credit Card,Delhi
6326,HH523,2025-08-07,Transport,474,,Mumbai
6327,HH760,2025-10-06,Electricity,2922,UPI,Pune
6328,HH588,2025-11-04,Groceries,4360,Cash,
6329,HH545,2025-04-23,Shopping,889,,
6330,HH602,2025-12-16,Electricity,3213,UPI,
6331,HH748,2025-09-08,Internet,3117,,Pune
6332,HH407,2025-03-13,Fuel,4926,Cash,Delhi
6333,HH472,2025-03-01,Groceries,1919,upi,Pune
6334,HH958,2025-08-22,Grocceries,1541,upi,Mumbai
6335,HH125,2025-01-06,Internet,4012,Credit Card,Mumbai
6336,HH538,2025-12-21,Medical,1829,,Bhopal
6337,HH718,2025-12-23,Medical,3632,Debit Card,Pune
6338,HH379,2025-12-14,Education,4406,Debit Card,Mumbai
6339,HH698,2025-01-22,Medical,364,,
6340,HH684,2025-02-03,Grocceries,4248,upi,Mumbai
6341,HH337,2025-03-14,Electricity,198,Debit Card,Mumbai
6342,HH488,2025-01-04,Transport,254,,
6343,HH191,2025-08-20,Medical,3908,upi,Indore
6344,HH499,2025-08-04,Shopping,3178,upi,Indore
6345,HH739,2025-09-09,Internet,974,Cash,Delhi
6346,HH936,29-10-2025,Entertainment,1849,upi,Mumbai
6347,HH610,2025-01-28,Entertainment,1310,Cash,Indore
6348,HH885,2025-04-23,Medical,2590,,Mumbai
6349,HH956,2025-12-10,Electricity,4070,Cash,Delhi
6350,HH537,2025-12-09,Transport,1963,upi,Mumbai
6351,HH890,2025-03-19,Education,2012,upi,Delhi
6352,HH599,2025-05-20,Fuel,2423,Credit Card,Mumbai
6353,HH684,2025-09-07,Medical,3518,,Pune
6354,HH853,2025-04-06,Electricity,507,UPI,Bhopal
6355,HH457,2025-12-04,Fuel,651,Debit Card,Delhi
6356,HH962,2025-02-08,Grocceries,4396,Cash,Indore
6357,HH162,2025-10-01,Shopping,4806,Credit Card,Delhi
6358,HH261,2025-06-25,Medical,2026,UPI,Bhopal
6359,HH997,2025-12-05,Medical,3872,Credit Card,Mumbai
6360,HH586,2025-02-17,Grocceries,110,UPI,Pune
6361,HH225,2025-07-15,Groceries,750,Credit Card,Bhopal
6362,HH723,2025-02-06,Fuel,54282,Debit Card,Indore
6363,HH566,2025-09-22,Electricity,4934,Credit Card,Mumbai
6364,HH309,2025-12-08,Groceries,4022,,Bhopal
6365,HH647,2025-11-25,Medical,1220,UPI,
6366,HH949,2025-12-05,Groceries,4086,Credit Card,
6367,HH896,2025-01-20,Transport,3206,upi,Bhopal
6368,HH515,2025-07-21,Transport,2280,Debit Card,Delhi
6369,HH385,2025-10-19,Grocceries,2884,Credit Card,Indore
6370,HH706,2025-04-05,Internet,1374,Credit Card,Indore
6371,HH568,2025-05-03,Grocceries,1291,Credit Card,Mumbai
6372,HH767,20-09-2025,Fuel,2752,Credit Card,Pune
6373,HH482,2025-08-23,Fuel,168,,Pune
6374,HH172,2025-06-22,Grocceries,1065,,Indore
6375,HH121,2025-06-10,Transport,2809,upi,Indore
6376,HH785,2025-03-25,Grocceries,126,upi,Bhopal
6377,HH652,2025-05-22,Internet,2870,Cash,Pune
6378,HH237,2025-12-12,Entertainment,534,Cash,Bhopal
6379,HH762,2025-05-27,Internet,3913,UPI,
6380,HH903,2025-09-10,Grocceries,1333,Cash,Indore
6381,HH841,2025-08-11,Medical,520,Debit Card,Pune
6382,HH252,21-09-2025,Medical,4887,Cash,Delhi
6383,HH711,2025-03-24,Medical,3302,Debit Card,Bhopal
6384,HH368,2025-11-23,Internet,2437,UPI,Indore
6385,HH525,2025-05-06,Fuel,3968,UPI,
6386,HH218,2025-12-29,Internet,4439,Credit Card,Mumbai
6387,HH237,2025-07-04,Electricity,1579,Credit Card,Indore
6388,HH819,2025-07-27,Transport,1603,upi,Delhi
6389,HH424,2025-10-11,Education,4192,Credit Card,
6390,HH146,2025-02-21,Internet,1497,upi,Indore
6391,HH585,2025-06-30,Transport,2137,UPI,Delhi
6392,HH337,2025-10-19,Groceries,3694,,Indore
6393,HH969,2025-01-19,Medical,1876,upi,Mumbai
6394,HH824,2025-02-26,Groceries,415,Credit Card,Mumbai
6395,HH642,2025-06-29,Internet,1400,Debit Card,Pune
6396,HH808,2025-08-29,Medical,191,Debit Card,Delhi
6397,HH197,2025-08-14,Transport,4549,upi,Delhi
6398,HH529,2025-04-12,Transport,4075,Credit Card,Pune
6399,HH118,2025-06-02,Groceries,3918,Credit Card,Indore
6400,HH725,2025-04-03,Groceries,2977,Credit Card,
6401,HH409,2025-10-21,Fuel,4992,Cash,Pune
6402,HH310,2025-09-02,Grocceries,4467,Credit Card,Mumbai
6403,HH887,2025-03-27,Education,3456,Credit Card,Bhopal
6404,HH602,2025-08-05,Medical,4552,UPI,Pune
6405,HH584,2025-08-18,Internet,1241,Debit Card,Delhi
6406,HH315,2025-11-26,Transport,3719,Credit Card,Pune
6407,HH943,2025-05-02,Transport,2322,Debit Card,Mumbai
6408,HH589,2025-09-13,Medical,2709,Debit Card,Indore
6409,HH375,2025-12-12,Fuel,4761,Credit Card,
6410,HH375,2025-08-20,Transport,1098,UPI,Delhi
6411,HH775,2025-05-11,Rent,9633,Cash,Delhi
6412,HH840,26-04-2025,Education,4432,Cash,
6413,HH517,2025-10-23,Entertainment,3658,Cash,Indore
6414,HH805,2025-08-08,Shopping,3675,upi,Pune
6415,HH130,28-03-2025,Electricity,3200,,Indore
6416,HH439,2025-12-10,Entertainment,2493,Debit Card,Indore
6417,HH941,2025-04-19,Medical,3604,,Mumbai
6418,HH132,2025-04-23,Internet,4857,Debit Card,Pune
6419,HH448,2025-11-06,Groceries,1485,UPI,Delhi
6420,HH299,2025-01-30,Grocceries,647,Debit Card,Delhi
6421,HH784,23-08-2025,Groceries,2318,,Pune
6422,HH284,2025-08-24,Rent,23361,Cash,Pune
6423,HH623,2025-05-12,Shopping,1459,upi,Pune
6424,HH423,2025-11-11,Electricity,1111,Credit Card,Pune
6425,HH488,2025-02-18,Transport,355,,Indore
6426,HH227,2025-01-11,Fuel,2164,Debit Card,Indore
6427,HH806,2025-05-09,Education,4909,Cash,Mumbai
6428,HH580,2025-09-14,Electricity,3176,upi,Mumbai
6429,HH267,2025-12-21,Education,3755,upi,Indore
6430,HH829,2025-07-17,Medical,1523,UPI,Delhi
6431,HH164,2025-08-20,Education,4287,Cash,Bhopal
6432,HH563,2025-03-12,Shopping,1372,Credit Card,Delhi
6433,HH656,2025-08-04,Grocceries,1923,Debit Card,Bhopal
6434,HH166,2025-02-26,Groceries,752,upi,Mumbai
6435,HH178,2025-09-11,Internet,2720,Cash,Mumbai
6436,HH212,2025-07-10,Medical,4857,UPI,Pune
6437,HH428,2025-10-12,Grocceries,2286,UPI,Mumbai
6438,HH468,2025-12-16,Electricity,1861,Cash,Bhopal
6439,HH712,2025-06-28,Rent,18800,,Pune
6440,HH443,2025-01-17,Entertainment,1561,UPI,Indore
6441,HH921,2025-12-26,Transport,2981,upi,
6442,HH311,2025-12-01,Shopping,4441,Cash,Pune
6443,HH216,2025-02-25,Fuel,1917,upi,Pune
6444,HH598,2025-07-05,Fuel,4600,,Delhi
6445,HH567,2025-10-15,Shopping,134,Debit Card,Mumbai
6446,HH660,04-04-2025,Transport,3822,UPI,Indore
6447,HH182,2025-08-03,Entertainment,734,UPI,Mumbai
6448,HH429,2025-12-12,Fuel,3176,,
6449,HH983,2025-11-11,Entertainment,2677,,Delhi
6450,HH441,2025-04-28,Groceries,4126,,Pune
6451,HH812,2025-03-24,Groceries,40863,,Bhopal
6452,HH890,2025-11-19,Education,198,UPI,Pune
6453,HH689,2025-04-23,Shopping,2679,UPI,Indore
6454,HH924,2025-05-11,Transport,458,Cash,Bhopal
6455,HH120,2025-03-24,Transport,1083,Debit Card,
6456,HH136,2025-02-22,Education,2661,Credit Card,Mumbai
6457,HH566,2025-03-22,Internet,500,Cash,Indore
6458,HH634,2025-11-12,Medical,2768,Credit Card,Indore
6459,HH934,2025-07-13,Grocceries,4824,UPI,Mumbai
6460,HH282,2025-02-06,Shopping,487,Cash,Pune
6461,HH652,2025-05-19,Grocceries,3788,Cash,Indore
6462,HH352,2025-04-02,Medical,3395,,Indore
6463,HH149,2025-09-10,Transport,3252,Credit Card,Mumbai
6464,HH458,2025-03-13,Education,4148,UPI,
6465,HH643,14-02-2025,Transport,659,Debit Card,
6466,HH459,2025-12-28,Transport,1260,Credit Card,Pune
6467,HH196,2025-10-17,Internet,3582,UPI,Pune
6468,HH276,2025-01-30,Electricity,3400,,Delhi
6469,HH775,2025-02-23,Transport,4433,Debit Card,Mumbai
6470,HH380,2025-12-05,Education,2663,Credit Card,Indore
6471,HH721,2025-06-02,Internet,273,,Indore
6472,HH164,2025-01-18,Groceries,1769,Credit Card,Indore
6473,HH407,2025-05-10,Medical,884,upi,Mumbai
6474,HH877,2025-11-02,Fuel,4699,,Indore
6475,HH662,2025-03-11,Education,3076,Debit Card,Indore
6476,HH757,2025-11-19,Medical,934,Cash,
6477,HH401,2025-10-29,Shopping,805,,Mumbai
6478,HH185,2025-11-02,Medical,3867,Debit Card,Bhopal
6479,HH143,2025-12-27,Shopping,761,Credit Card,Pune
6480,HH893,2025-08-17,Shopping,2756,UPI,Bhopal
6481,HH998,2025-08-16,Rent,15580,UPI,Mumbai
6482,HH442,27-04-2025,Electricity,2739,upi,Delhi
6483,HH611,2025-06-01,Internet,2563,,
6484,HH201,2025-11-05,Education,247,,Bhopal
6485,HH870,2025-05-08,Shopping,4503,upi,Mumbai
6486,HH859,2025-05-20,Education,1873,UPI,Pune
6487,HH805,2025-05-03,Transport,3786,Debit Card,
6488,HH515,2025-01-14,Transport,4026,UPI,Delhi
6489,HH754,09-11-2025,Rent,21742,,Bhopal
6490,HH457,2025-03-14,Fuel,177,Cash,Mumbai
6491,HH810,2025-03-22,Medical,1631,Cash,Pune
6492,HH355,2025-09-22,Medical,1250,Credit Card,Delhi
6493,HH498,2025-04-24,Electricity,1420,upi,Bhopal
6494,HH324,2025-05-04,Shopping,958,Credit Card,Delhi
6495,HH366,2025-05-03,Grocceries,2367,UPI,
6496,HH259,2025-10-28,Education,4650,upi,Pune
6497,HH747,2025-01-07,Electricity,2303,,Pune
6498,HH498,2025-05-21,Rent,9015,Credit Card,Pune
6499,HH456,26-09-2025,Entertainment,1476,Cash,Delhi
6500,HH981,2025-06-23,Rent,19317,Credit Card,
6501,HH617,2025-04-18,Education,3817,Debit Card,Mumbai
6502,HH206,2025-03-01,Groceries,3315,,Delhi
6503,HH899,2025-02-08,Grocceries,4768,Debit Card,Mumbai
6504,HH267,2025-03-25,Entertainment,859,Cash,Delhi
6505,HH675,2025-11-19,Rent,14314,Cash,
6506,HH720,2025-10-09,Medical,3996,UPI,Bhopal
6507,HH197,2025-08-23,Transport,2567,Cash,Mumbai
6508,HH363,2025-01-09,Entertainment,1700,,Bhopal
6509,HH792,2025-12-22,Electricity,390,Debit Card,Indore
6510,HH334,2025-06-02,Rent,45746,upi,Indore
6511,HH978,2025-01-22,Groceries,2207,UPI,
6512,HH505,2025-02-24,Shopping,4315,,Mumbai
6513,HH854,2025-02-11,Fuel,1020,UPI,Bhopal
6514,HH746,2025-01-18,Education,2003,upi,Delhi
6515,HH449,2025-05-05,Transport,1521,Cash,Pune
6516,HH274,21-09-2025,Fuel,2060,Credit Card,Delhi
6517,HH276,2025-11-10,Education,363,Cash,Indore
6518,HH439,2025-06-07,Shopping,1052,UPI,Mumbai
6519,HH115,2025-11-01,Entertainment,4209,Cash,
6520,HH633,2025-09-21,Entertainment,4910,UPI,Mumbai
6521,HH520,2025-09-11,Internet,4786,Cash,Pune
6522,HH364,2025-08-22,Rent,21669,Debit Card,Delhi
6523,HH144,2025-01-06,Transport,1833,UPI,Bhopal
6524,HH847,2025-09-08,Groceries,1024,,Bhopal
6525,HH314,2025-12-25,Education,1707,upi,Delhi
6526,HH924,2025-02-08,Grocceries,2897,Debit Card,Bhopal
6527,HH557,2025-12-08,Transport,832,UPI,Indore
6528,HH314,2025-12-22,Transport,3057,Cash,Pune
6529,HH993,2025-12-22,Rent,15602,Cash,Delhi
6530,HH760,2025-07-12,Electricity,4649,Credit Card,Delhi
6531,HH930,2025-06-11,Fuel,2178,UPI,Bhopal
6532,HH506,12-12-2025,Medical,3644,UPI,Delhi
6533,HH387,2025-06-22,Entertainment,1797,Cash,
6534,HH304,2025-01-26,Rent,10625,Cash,
6535,HH659,2025-06-15,Electricity,1106,UPI,Indore
6536,HH310,2025-09-19,Internet,4814,upi,Pune
6537,HH933,17-01-2025,Internet,2621,Credit Card,Bhopal
6538,HH215,2025-05-24,Transport,3463,Credit Card,Mumbai
6539,HH514,2025-05-17,Fuel,3714,Cash,Indore
6540,HH214,2025-11-29,Electricity,1680,Credit Card,Bhopal
6541,HH155,2025-10-27,Shopping,3024,Credit Card,Mumbai
6542,HH646,2025-12-04,Internet,988,,Delhi
6543,HH884,2025-12-14,Electricity,1115,UPI,Mumbai
6544,HH607,2025-09-19,Medical,4881,,Pune
6545,HH368,2025-04-08,Rent,12976,Debit Card,
6546,HH834,2025-01-04,Medical,722,upi,Delhi
6547,HH185,2025-10-01,Groceries,3566,Cash,Bhopal
6548,HH133,2025-11-07,Transport,980,upi,Pune
6549,HH678,2025-07-18,Groceries,3940,Debit Card,Indore
6550,HH318,29-04-2025,Shopping,3059,Cash,Bhopal
6551,HH631,2025-11-21,Grocceries,4624,Credit Card,Pune
6552,HH792,2025-04-08,Education,414,Credit Card,Mumbai
6553,HH471,2025-12-02,Electricity,1825,UPI,Delhi
6554,HH304,2025-03-30,Transport,1126,Debit Card,Indore
6555,HH271,2025-12-07,Fuel,154,Cash,Delhi
6556,HH860,2025-12-31,Shopping,2883,Debit Card,Pune
6557,HH146,2025-01-21,Entertainment,1999,Credit Card,Mumbai
6558,HH845,2025-10-18,Internet,252,upi,Pune
6559,HH193,2025-09-05,Education,355,,Pune
6560,HH815,2025-01-17,Shopping,1366,UPI,Pune
6561,HH474,2025-12-21,Transport,3990,UPI,Delhi
6562,HH948,2025-12-22,Rent,10446,Cash,Bhopal
6563,HH443,2025-05-09,Shopping,3340,Credit Card,Delhi
6564,HH589,2025-03-09,Electricity,4977,Cash,Indore
6565,HH711,2025-09-27,Medical,4880,Cash,Bhopal
6566,HH952,2025-06-01,Entertainment,4191,,Indore
6567,HH105,2025-06-08,Electricity,2607,Cash,Mumbai
6568,HH408,2025-01-17,Rent,21849,Debit Card,Mumbai
6569,HH775,2025-09-18,Education,1631,upi,Mumbai
6570,HH410,2025-12-05,Groceries,2432,Cash,Bhopal
6571,HH700,2025-01-04,Grocceries,2043,upi,Pune
6572,HH215,2025-06-28,Transport,579,Cash,Bhopal
6573,HH142,2025-11-03,Rent,10182,Credit Card,
6574,HH816,2025-03-21,Shopping,702,Cash,Pune
6575,HH696,2025-02-05,Entertainment,4704,upi,Pune
6576,HH255,2025-07-31,Transport,4438,Cash,
6577,HH997,2025-10-17,Medical,56744,Debit Card,Mumbai
6578,HH475,2025-05-26,Electricity,4421,,Bhopal
6579,HH400,2025-05-25,Internet,751,,Mumbai
6580,HH579,29-01-2025,Education,511,Cash,Mumbai
6581,HH415,2025-10-10,Internet,269,upi,Delhi
6582,HH110,2025-06-18,Fuel,3354,upi,
6583,HH988,2025-03-07,Internet,977,Credit Card,
6584,HH822,2025-02-25,Groceries,4055,,Delhi
6585,HH853,2025-03-30,Entertainment,3282,Credit Card,Delhi
6586,HH204,2025-09-01,Shopping,1283,upi,Mumbai
6587,HH382,2025-03-07,Electricity,1283,Credit Card,Indore
6588,HH213,2025-10-16,Rent,24915,upi,Indore
6589,HH400,2025-10-06,Entertainment,49959,Credit Card,Bhopal
6590,HH598,2025-03-20,Entertainment,1881,Credit Card,Delhi
6591,HH814,2025-06-07,Shopping,33689,Credit Card,Pune
6592,HH840,2025-11-29,Fuel,2787,Debit Card,Indore
6593,HH498,2025-07-01,Education,514,Credit Card,Indore
6594,HH425,2025-07-09,Electricity,4289,,Mumbai
6595,HH921,2025-12-04,Internet,3889,UPI,Mumbai
6596,HH441,2025-06-02,Fuel,4005,upi,Bhopal
6597,HH851,2025-04-22,Shopping,1849,Credit Card,
6598,HH327,2025-01-27,Transport,1484,upi,Bhopal
6599,HH226,2025-09-08,Transport,2941,Cash,Indore
6600,HH423,2025-09-07,Education,4250,Cash,Delhi
6601,HH314,2025-12-16,Grocceries,2433,upi,Delhi
6602,HH275,2025-03-11,Electricity,4115,Debit Card,Pune
6603,HH430,2025-05-21,Transport,2499,Cash,Delhi
6604,HH841,2025-12-04,Electricity,2962,upi,Indore
6605,HH875,2025-11-22,Medical,4369,UPI,Delhi
6606,HH209,2025-07-26,Medical,4775,Credit Card,Indore
6607,HH426,2025-03-07,Grocceries,1354,Cash,
6608,HH527,2025-02-06,Shopping,3377,Debit Card,Delhi
6609,HH323,2025-01-29,Medical,261,Debit Card,Bhopal
6610,HH425,2025-08-15,Fuel,3895,,Pune
6611,HH542,2025-12-08,Internet,3421,Cash,
6612,HH104,02-08-2025,Fuel,4265,UPI,Indore
6613,HH201,2025-10-28,Internet,4838,upi,Pune
6614,HH144,2025-10-22,Medical,356,Cash,Pune
6615,HH594,2025-12-16,Medical,3951,Credit Card,Pune
6616,HH638,2025-11-05,Groceries,4940,Credit Card,Indore
6617,HH312,2025-08-18,Internet,1253,Debit Card,
6618,HH329,2025-01-20,Fuel,4614,UPI,Indore
6619,HH941,2025-10-02,Rent,16575,Cash,Indore
6620,HH848,2025-04-13,Electricity,2754,Credit Card,Bhopal
6621,HH859,2025-09-01,Internet,1515,upi,Delhi
6622,HH872,2025-05-20,Shopping,3694,UPI,Mumbai
6623,HH841,2025-02-06,Medical,2630,UPI,Bhopal
6624,HH327,2025-12-06,Transport,3749,UPI,Pune
6625,HH502,2025-07-05,Fuel,3223,Debit Card,
6626,HH240,2025-09-02,Electricity,3202,Credit Card,
6627,HH349,2025-03-21,Internet,1584,UPI,Delhi
6628,HH247,2025-01-05,Medical,2466,Credit Card,
6629,HH850,2025-07-12,Shopping,4011,Cash,Indore
6630,HH837,2025-07-21,Electricity,3618,Debit Card,
6631,HH106,2025-12-31,Entertainment,431,,Mumbai
6632,HH587,2025-11-25,Rent,13568,upi,
6633,HH338,2025-10-20,Electricity,2538,Credit Card,Indore
6634,HH332,2025-10-16,Shopping,3946,Cash,Bhopal
6635,HH556,2025-05-08,Fuel,1392,Debit Card,Bhopal
6636,HH856,2025-05-15,Electricity,2872,UPI,Bhopal
6637,HH187,2025-06-04,Electricity,121,Debit Card,Bhopal
6638,HH836,2025-02-25,Grocceries,2816,Cash,Bhopal
6639,HH815,05-10-2025,Rent,15330,Debit Card,Bhopal
6640,HH682,2025-02-13,Internet,573,upi,
6641,HH988,2025-11-28,Transport,1320,Credit Card,Delhi
6642,HH399,2025-03-27,Medical,282,UPI,Bhopal
6643,HH230,2025-03-25,Entertainment,2776,Debit Card,
6644,HH305,2025-01-26,Electricity,4714,,Indore
6645,HH937,2025-03-30,Internet,722,Credit Card,Pune
6646,HH594,2025-01-29,Education,337,,Mumbai
6647,HH185,2025-10-26,Internet,2777,Credit Card,Indore
6648,HH287,2025-12-09,Transport,1847,upi,
6649,HH115,2025-12-13,Entertainment,4676,Debit Card,Delhi
6650,HH198,2025-08-08,Education,236,UPI,Mumbai
6651,HH131,18-11-2025,Rent,22218,UPI,Pune
6652,HH360,2025-06-03,Shopping,103,Cash,Delhi
6653,HH268,2025-09-12,Transport,3100,Debit Card,
6654,HH796,2025-12-26,Education,842,UPI,Delhi
6655,HH142,2025-07-17,Rent,11351,Debit Card,
6656,HH740,2025-08-20,Transport,4103,UPI,Bhopal
6657,HH347,2025-07-27,Medical,4033,UPI,Mumbai
6658,HH741,2025-06-05,Rent,12952,Debit Card,Mumbai
6659,HH461,2025-09-12,Transport,2651,,Pune
6660,HH374,2025-09-19,Internet,4832,Credit Card,Delhi
6661,HH804,2025-08-24,Electricity,3714,,Mumbai
6662,HH443,2025-05-11,Electricity,653,Debit Card,Indore
6663,HH329,2025-02-27,Fuel,1737,upi,Delhi
6664,HH893,2025-07-27,Internet,1590,upi,Delhi
6665,HH653,2025-04-30,Education,4319,,Bhopal
6666,HH305,2025-12-24,Entertainment,1213,upi,Bhopal
6667,HH175,2025-06-09,Medical,1970,UPI,
6668,HH932,2025-05-13,Internet,1151,UPI,Pune
6669,HH631,2025-04-29,Internet,3726,Credit Card,
6670,HH727,2025-11-26,Fuel,4616,Credit Card,Indore
6671,HH669,2025-07-25,Grocceries,894,Credit Card,
6672,HH773,2025-02-21,Electricity,4314,UPI,Bhopal
6673,HH615,2025-10-08,Fuel,656,Cash,Delhi
6674,HH545,2025-02-11,Education,1881,Credit Card,Indore
6675,HH946,2025-01-24,Electricity,4922,Cash,Delhi
6676,HH631,2025-01-07,Groceries,3384,Cash,Mumbai
6677,HH263,2025-02-19,Entertainment,2417,Credit Card,
6678,HH110,2025-06-01,Electricity,3756,UPI,Bhopal
6679,HH856,2025-04-02,Grocceries,4161,UPI,Bhopal
6680,HH191,2025-01-11,Internet,4177,Debit Card,Delhi
6681,HH958,2025-05-02,Medical,3186,,
6682,HH191,2025-12-14,Electricity,1029,UPI,
6683,HH761,2025-09-18,Grocceries,846,Debit Card,Pune
6684,HH183,2025-03-20,Grocceries,1718,,Pune
6685,HH963,2025-07-12,Transport,349,Debit Card,Mumbai
6686,HH883,2025-06-21,Electricity,3635,upi,Indore
6687,HH178,2025-03-06,Internet,4009,,Pune
6688,HH507,2025-03-09,Shopping,126,upi,Mumbai
6689,HH674,2025-05-19,Groceries,1628,Cash,Indore
6690,HH367,2025-09-28,Rent,34776,,Delhi
6691,HH333,2025-03-20,Rent,18363,upi,Mumbai
6692,HH624,2025-08-10,Electricity,803,upi,Bhopal
6693,HH599,2025-12-02,Transport,2703,,Bhopal
6694,HH202,2025-02-06,Groceries,2551,Credit Card,Delhi
6695,HH854,2025-11-12,Entertainment,4743,,Delhi
6696,HH527,2025-01-05,Education,2565,,Pune
6697,HH716,2025-08-20,Rent,22444,UPI,Indore
6698,HH905,2025-11-18,Shopping,1781,,Indore
6699,HH781,2025-12-26,Entertainment,3530,Debit Card,
6700,HH685,2025-10-27,Rent,21979,Credit Card,
6701,HH339,2025-03-26,Grocceries,3022,UPI,Indore
6702,HH113,2025-03-01,Entertainment,586,UPI,Mumbai
6703,HH280,2025-11-25,Grocceries,3817,Cash,
6704,HH483,2025-09-14,Entertainment,742,,Indore
6705,HH797,18-07-2025,Rent,16817,Cash,Mumbai
6706,HH533,2025-02-15,Electricity,1954,UPI,Delhi
6707,HH802,2025-08-15,Fuel,187,,Indore
6708,HH239,2025-01-30,Electricity,2617,,Pune
6709,HH759,2025-10-31,Transport,3295,UPI,Indore
6710,HH400,2025-12-05,Internet,1950,Cash,Indore
